DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
08/10/2012 19:00,None,0,0,41,8,10,2012,38,11.00,16.70,447.01,375.00,4913.16,101.58
08/10/2012 19:30,None,0,0,41,8,10,2012,39,11.00,16.70,445.75,372.00,4883.83,101.58
08/10/2012 20:00,None,0,0,41,8,10,2012,40,10.00,13.00,441.03,379.00,4741.00,101.58
08/10/2012 20:30,None,0,0,41,8,10,2012,41,11.00,13.00,443.83,372.00,4590.86,98.61
08/10/2012 21:00,None,0,0,41,8,10,2012,42,11.00,13.00,441.32,388.00,4421.58,78.56
08/10/2012 21:30,None,0,0,41,8,10,2012,43,11.00,16.70,454.52,389.00,4193.94,78.56
08/10/2012 22:00,None,0,0,41,8,10,2012,44,11.00,18.50,488.65,385.00,3918.24,74.18
08/10/2012 22:30,None,0,0,41,8,10,2012,45,11.00,16.70,518.93,383.00,3626.13,51.53
08/10/2012 23:00,None,0,0,41,8,10,2012,46,11.00,14.80,533.71,373.00,3366.41,51.14
08/10/2012 23:30,None,0,0,41,8,10,2012,47,11.00,14.80,545.60,378.00,3155.36,40.51
09/10/2012 00:00,None,0,1,41,9,10,2012,0,11.00,14.80,568.99,369.00,3097.11,40.51
09/10/2012 00:30,None,0,1,41,9,10,2012,1,11.00,18.50,580.39,355.00,2992.56,40.46
09/10/2012 01:00,None,0,1,41,9,10,2012,2,11.00,16.70,558.78,340.00,2873.74,40.46
09/10/2012 01:30,None,0,1,41,9,10,2012,3,11.00,14.80,544.00,332.00,2798.75,40.46
09/10/2012 02:00,None,0,1,41,9,10,2012,4,11.00,20.40,539.25,341.00,2765.17,40.46
09/10/2012 02:30,None,0,1,41,9,10,2012,5,10.00,20.40,548.03,300.00,2722.08,40.46
09/10/2012 03:00,None,0,1,41,9,10,2012,6,10.00,18.50,556.06,275.00,2686.90,40.46
09/10/2012 03:30,None,0,1,41,9,10,2012,7,11.00,18.50,551.12,261.00,2674.67,40.46
09/10/2012 04:00,None,0,1,41,9,10,2012,8,11.00,16.70,550.23,273.00,2669.48,40.46
09/10/2012 04:30,None,0,1,41,9,10,2012,9,11.00,16.70,548.46,286.00,2692.20,40.46
09/10/2012 05:00,None,0,1,41,9,10,2012,10,11.00,14.80,576.09,290.00,2744.90,40.46
09/10/2012 05:30,None,0,1,41,9,10,2012,11,10.00,14.80,583.97,297.00,2792.25,40.46
09/10/2012 06:00,None,0,1,41,9,10,2012,12,11.00,16.70,625.87,288.00,3010.42,47.48
09/10/2012 06:30,None,0,1,41,9,10,2012,13,10.00,13.00,632.69,269.00,3332.31,49.28
09/10/2012 07:00,None,0,1,41,9,10,2012,14,11.00,16.70,595.58,274.00,3855.04,51.31
09/10/2012 07:30,None,0,1,41,9,10,2012,15,11.00,16.70,555.31,257.00,4194.80,55.92
09/10/2012 08:00,None,0,1,41,9,10,2012,16,11.00,18.50,528.19,245.00,4429.17,76.77
09/10/2012 08:30,None,0,1,41,9,10,2012,17,11.00,16.70,520.22,252.00,4466.48,81.21
09/10/2012 09:00,None,0,1,41,9,10,2012,18,11.00,18.50,517.91,236.00,4534.69,94.18
09/10/2012 09:30,None,0,1,41,9,10,2012,19,11.00,18.50,501.93,227.00,4583.71,86.15
09/10/2012 10:00,None,0,1,41,9,10,2012,20,11.00,20.40,494.39,202.00,4575.19,86.91
09/10/2012 10:30,None,0,1,41,9,10,2012,21,11.00,20.40,498.94,175.00,4591.20,88.44
09/10/2012 11:00,None,0,1,41,9,10,2012,22,11.00,14.80,510.34,146.00,4587.36,89.29
09/10/2012 11:30,None,0,1,41,9,10,2012,23,11.00,16.70,492.33,128.00,4599.81,90.59
09/10/2012 12:00,None,0,1,41,9,10,2012,24,12.00,16.70,492.55,98.00,4631.67,92.24
09/10/2012 12:30,None,0,1,41,9,10,2012,25,11.00,16.70,491.96,104.00,4643.87,92.81
09/10/2012 13:00,None,0,1,41,9,10,2012,26,11.00,16.70,489.32,97.00,4579.30,90.70
09/10/2012 13:30,None,0,1,41,9,10,2012,27,12.00,18.50,494.80,100.00,4490.42,86.86
09/10/2012 14:00,None,0,1,41,9,10,2012,28,12.00,16.70,494.30,112.00,4488.32,87.13
09/10/2012 14:30,None,0,1,41,9,10,2012,29,12.00,18.50,495.59,93.00,4482.17,87.04
09/10/2012 15:00,None,0,1,41,9,10,2012,30,12.00,20.40,496.24,97.00,4507.10,88.09
09/10/2012 15:30,None,0,1,41,9,10,2012,31,12.00,18.50,494.91,95.00,4553.37,90.11
09/10/2012 16:00,None,0,1,41,9,10,2012,32,12.00,22.20,496.45,97.00,4650.07,93.95
09/10/2012 16:30,None,0,1,41,9,10,2012,33,12.00,20.40,501.79,85.00,4755.20,95.64
09/10/2012 17:00,None,0,1,41,9,10,2012,34,12.00,20.40,497.14,79.00,4844.68,101.95
09/10/2012 17:30,None,0,1,41,9,10,2012,35,12.00,20.40,491.82,90.00,4863.17,104.04
09/10/2012 18:00,None,0,1,41,9,10,2012,36,12.00,18.50,488.08,100.00,4817.16,89.52
09/10/2012 18:30,None,0,1,41,9,10,2012,37,12.00,20.40,494.14,97.00,4869.54,93.09
09/10/2012 19:00,None,0,1,41,9,10,2012,38,11.00,18.50,488.97,105.00,5081.62,96.53
09/10/2012 19:30,None,0,1,41,9,10,2012,39,11.00,16.70,485.46,127.00,5060.68,96.51
09/10/2012 20:00,None,0,1,41,9,10,2012,40,11.00,16.70,482.68,126.00,4950.91,89.87
09/10/2012 20:30,None,0,1,41,9,10,2012,41,11.00,18.50,477.70,127.00,4799.61,89.15
09/10/2012 21:00,None,0,1,41,9,10,2012,42,11.00,16.70,488.71,151.00,4612.29,77.96
09/10/2012 21:30,None,0,1,41,9,10,2012,43,11.00,14.80,484.86,166.00,4376.75,77.96
09/10/2012 22:00,None,0,1,41,9,10,2012,44,11.00,16.70,508.15,131.00,4093.24,52.94
09/10/2012 22:30,None,0,1,41,9,10,2012,45,11.00,16.70,524.56,120.00,3794.26,50.86
09/10/2012 23:00,None,0,1,41,9,10,2012,46,11.00,16.70,540.81,127.00,3551.00,50.86
09/10/2012 23:30,None,0,1,41,9,10,2012,47,11.00,14.80,568.40,121.00,3317.48,47.48
10/10/2012 00:00,None,0,2,41,10,10,2012,0,11.00,14.80,597.05,107.00,3230.45,39.98
10/10/2012 00:30,None,0,2,41,10,10,2012,1,11.00,11.10,603.86,111.00,3112.20,39.98
10/10/2012 01:00,None,0,2,41,10,10,2012,2,11.00,13.00,611.14,107.00,2999.37,39.98
10/10/2012 01:30,None,0,2,41,10,10,2012,3,11.00,14.80,608.77,104.00,2912.82,39.04
10/10/2012 02:00,None,0,2,41,10,10,2012,4,11.00,11.10,600.16,107.00,2867.66,39.04
10/10/2012 02:30,None,0,2,41,10,10,2012,5,11.00,13.00,602.08,107.00,2803.22,38.00
10/10/2012 03:00,None,0,2,41,10,10,2012,6,11.00,13.00,610.37,111.00,2756.12,38.00
10/10/2012 03:30,None,0,2,41,10,10,2012,7,11.00,13.00,564.94,107.00,2748.74,38.00
10/10/2012 04:00,None,0,2,41,10,10,2012,8,11.00,13.00,565.60,111.00,2738.23,38.00
10/10/2012 04:30,None,0,2,41,10,10,2012,9,11.00,14.80,564.70,117.00,2757.30,38.00
10/10/2012 05:00,None,0,2,41,10,10,2012,10,11.00,14.80,570.61,122.00,2804.98,39.04
10/10/2012 05:30,None,0,2,41,10,10,2012,11,11.00,13.00,563.83,127.00,2851.39,39.98
10/10/2012 06:00,None,0,2,41,10,10,2012,12,11.00,14.80,571.92,140.00,3059.66,39.93
10/10/2012 06:30,None,0,2,41,10,10,2012,13,11.00,14.80,544.33,143.00,3368.60,50.48
10/10/2012 07:00,None,0,2,41,10,10,2012,14,11.00,14.80,522.16,164.00,3928.93,51.90
10/10/2012 07:30,None,0,2,41,10,10,2012,15,11.00,14.80,501.16,186.00,4309.85,62.63
10/10/2012 08:00,None,0,2,41,10,10,2012,16,11.00,14.80,479.96,197.00,4516.03,74.97
10/10/2012 08:30,None,0,2,41,10,10,2012,17,11.00,14.80,461.25,211.00,4550.15,75.75
10/10/2012 09:00,None,0,2,41,10,10,2012,18,11.00,16.70,461.11,213.00,4593.67,76.93
10/10/2012 09:30,None,0,2,41,10,10,2012,19,11.00,16.70,460.95,219.00,4633.14,100.49
10/10/2012 10:00,None,0,2,41,10,10,2012,20,12.00,16.70,460.80,216.00,4606.03,99.21
10/10/2012 10:30,None,0,2,41,10,10,2012,21,12.00,16.70,461.70,216.00,4604.49,98.82
10/10/2012 11:00,None,0,2,41,10,10,2012,22,12.00,13.00,470.81,229.00,4609.10,98.70
10/10/2012 11:30,None,0,2,41,10,10,2012,23,13.00,13.00,469.93,240.00,4586.76,96.58
10/10/2012 12:00,None,0,2,41,10,10,2012,24,13.00,11.10,465.27,274.00,4604.02,89.86
10/10/2012 12:30,None,0,2,41,10,10,2012,25,13.00,13.00,458.95,298.00,4604.16,89.86
10/10/2012 13:00,None,0,2,41,10,10,2012,26,13.00,13.00,455.11,332.00,4549.52,89.86
10/10/2012 13:30,None,0,2,41,10,10,2012,27,14.00,13.00,464.68,296.00,4476.31,89.86
10/10/2012 14:00,None,0,2,41,10,10,2012,28,14.00,13.00,454.43,304.00,4483.16,89.86
10/10/2012 14:30,None,0,2,41,10,10,2012,29,14.00,13.00,453.23,315.00,4483.67,89.86
10/10/2012 15:00,None,0,2,41,10,10,2012,30,14.00,14.80,465.85,296.00,4512.12,95.49
10/10/2012 15:30,None,0,2,41,10,10,2012,31,14.00,14.80,445.97,325.00,4572.29,94.37
10/10/2012 16:00,None,0,2,41,10,10,2012,32,14.00,13.00,444.70,353.00,4672.30,94.37
10/10/2012 16:30,None,0,2,41,10,10,2012,33,14.00,14.80,454.54,371.00,4786.10,94.37
10/10/2012 17:00,None,0,2,41,10,10,2012,34,14.00,13.00,452.43,424.00,4895.03,97.23
10/10/2012 17:30,None,0,2,41,10,10,2012,35,14.00,14.80,446.30,442.00,4924.16,96.67
10/10/2012 18:00,None,0,2,41,10,10,2012,36,14.00,18.50,440.68,489.00,4928.55,104.56
10/10/2012 18:30,None,0,2,41,10,10,2012,37,14.00,18.50,442.26,457.00,5027.20,104.56
10/10/2012 19:00,None,0,2,41,10,10,2012,38,13.00,18.50,438.65,520.00,5090.60,104.56
10/10/2012 19:30,None,0,2,41,10,10,2012,39,13.00,16.70,437.53,528.00,5009.59,104.56
10/10/2012 20:00,None,0,2,41,10,10,2012,40,13.00,14.80,432.26,545.00,4873.01,94.37
10/10/2012 20:30,None,0,2,41,10,10,2012,41,13.00,13.00,439.00,539.00,4723.96,94.37
10/10/2012 21:00,None,0,2,41,10,10,2012,42,13.00,11.10,446.19,474.00,4526.13,116.54
10/10/2012 21:30,None,0,2,41,10,10,2012,43,13.00,11.10,450.64,461.00,4278.11,101.71
10/10/2012 22:00,None,0,2,41,10,10,2012,44,13.00,11.10,409.03,480.00,4008.72,100.09
10/10/2012 22:30,None,0,2,41,10,10,2012,45,13.00,14.80,445.92,506.00,3704.05,88.13
10/10/2012 23:00,None,0,2,41,10,10,2012,46,13.00,9.30,464.22,485.00,3453.72,59.11
10/10/2012 23:30,None,0,2,41,10,10,2012,47,13.00,7.40,469.83,460.00,3237.88,50.66
11/10/2012 00:00,None,0,3,41,11,10,2012,0,13.00,7.40,469.69,442.00,3168.17,49.10
11/10/2012 00:30,None,0,3,41,11,10,2012,1,13.00,5.60,463.33,474.00,3042.94,49.10
11/10/2012 01:00,None,0,3,41,11,10,2012,2,13.00,9.30,458.17,433.00,2883.35,49.10
11/10/2012 01:30,None,0,3,41,11,10,2012,3,13.00,7.40,441.16,440.00,2798.22,48.74
11/10/2012 02:00,None,0,3,41,11,10,2012,4,14.00,11.10,424.86,430.00,2752.62,48.74
11/10/2012 02:30,None,0,3,41,11,10,2012,5,14.00,11.10,427.79,432.00,2694.28,48.74
11/10/2012 03:00,None,0,3,41,11,10,2012,6,14.00,7.40,451.29,395.00,2664.02,48.74
11/10/2012 03:30,None,0,3,41,11,10,2012,7,13.00,3.70,441.91,368.00,2650.16,48.74
11/10/2012 04:00,None,0,3,41,11,10,2012,8,13.00,9.30,451.74,325.00,2657.18,48.74
11/10/2012 04:30,None,0,3,41,11,10,2012,9,13.00,11.10,459.79,279.00,2684.25,48.74
11/10/2012 05:00,None,0,3,41,11,10,2012,10,13.00,13.00,482.56,306.00,2732.87,49.10
11/10/2012 05:30,None,0,3,41,11,10,2012,11,13.00,14.80,491.38,478.00,2778.29,48.48
11/10/2012 06:00,None,0,3,41,11,10,2012,12,13.00,13.00,500.56,570.00,2992.67,69.40
11/10/2012 06:30,None,0,3,41,11,10,2012,13,13.00,14.80,513.96,655.00,3303.46,70.13
11/10/2012 07:00,None,0,3,41,11,10,2012,14,13.00,24.10,511.96,614.00,3835.20,83.42
11/10/2012 07:30,None,0,3,41,11,10,2012,15,12.00,31.50,479.24,674.00,4226.14,85.80
11/10/2012 08:00,None,0,3,41,11,10,2012,16,11.00,33.30,457.09,688.00,4455.41,83.46
11/10/2012 08:30,None,0,3,41,11,10,2012,17,11.00,33.30,442.44,726.00,4435.13,83.01
11/10/2012 09:00,None,0,3,41,11,10,2012,18,10.00,37.00,446.37,686.00,4498.27,83.01
11/10/2012 09:30,None,0,3,41,11,10,2012,19,10.00,25.90,440.63,704.00,4553.53,83.01
11/10/2012 10:00,None,0,3,41,11,10,2012,20,10.00,42.60,439.16,687.00,4546.98,83.01
11/10/2012 10:30,None,0,3,41,11,10,2012,21,10.00,44.40,434.86,754.00,4529.29,82.90
11/10/2012 11:00,None,0,3,41,11,10,2012,22,11.00,40.70,424.63,756.00,4544.87,82.90
11/10/2012 11:30,None,0,3,41,11,10,2012,23,11.00,42.60,408.58,751.00,4558.03,82.90
11/10/2012 12:00,None,0,3,41,11,10,2012,24,11.00,40.70,404.32,796.00,4586.03,82.90
11/10/2012 12:30,None,0,3,41,11,10,2012,25,12.00,40.70,395.59,838.00,4584.17,82.07
11/10/2012 13:00,None,0,3,41,11,10,2012,26,12.00,46.30,387.00,831.00,4506.31,80.69
11/10/2012 13:30,None,0,3,41,11,10,2012,27,12.00,38.90,385.15,851.00,4397.30,79.68
11/10/2012 14:00,None,0,3,41,11,10,2012,28,12.00,40.70,379.87,865.00,4381.72,80.69
11/10/2012 14:30,None,0,3,41,11,10,2012,29,12.00,37.00,393.67,839.00,4366.54,82.07
11/10/2012 15:00,None,0,3,41,11,10,2012,30,12.00,38.90,396.58,844.00,4396.59,82.90
11/10/2012 15:30,None,0,3,41,11,10,2012,31,12.00,35.20,396.20,817.00,4420.48,82.90
11/10/2012 16:00,None,0,3,41,11,10,2012,32,11.00,35.20,398.74,852.00,4471.32,82.90
11/10/2012 16:30,None,0,3,41,11,10,2012,33,11.00,35.20,415.30,796.00,4559.50,83.01
11/10/2012 17:00,None,0,3,41,11,10,2012,34,11.00,24.10,413.07,711.00,4660.52,83.01
11/10/2012 17:30,None,0,3,41,11,10,2012,35,10.00,31.50,409.19,692.00,4691.03,85.27
11/10/2012 18:00,None,0,3,41,11,10,2012,36,10.00,25.90,414.76,590.00,4704.67,85.27
11/10/2012 18:30,None,0,3,41,11,10,2012,37,10.00,22.20,417.93,564.00,4796.09,85.27
11/10/2012 19:00,None,0,3,41,11,10,2012,38,9.00,24.10,413.97,547.00,4975.36,113.02
11/10/2012 19:30,None,0,3,41,11,10,2012,39,9.00,18.50,411.72,506.00,4938.50,112.83
11/10/2012 20:00,None,0,3,41,11,10,2012,40,8.00,14.80,416.22,466.00,4804.47,96.17
11/10/2012 20:30,None,0,3,41,11,10,2012,41,8.00,16.70,425.43,436.00,4685.93,83.53
11/10/2012 21:00,None,0,3,41,11,10,2012,42,8.00,16.70,433.75,425.00,4482.02,82.90
11/10/2012 21:30,None,0,3,41,11,10,2012,43,7.00,14.80,444.51,410.00,4241.21,81.80
11/10/2012 22:00,None,0,3,41,11,10,2012,44,7.00,14.80,454.13,424.00,3984.33,69.70
11/10/2012 22:30,None,0,3,41,11,10,2012,45,7.00,14.80,438.28,385.00,3708.48,69.24
11/10/2012 23:00,None,0,3,41,11,10,2012,46,7.00,13.00,426.03,361.00,3467.64,68.88
11/10/2012 23:30,None,0,3,41,11,10,2012,47,7.00,16.70,425.79,340.00,3249.95,68.88
12/10/2012 00:00,None,0,4,41,12,10,2012,0,7.00,16.70,439.06,315.00,3190.67,69.40
12/10/2012 00:30,None,0,4,41,12,10,2012,1,6.00,11.10,422.55,303.00,3074.58,69.40
12/10/2012 01:00,None,0,4,41,12,10,2012,2,6.00,13.00,428.18,277.00,2918.37,69.66
12/10/2012 01:30,None,0,4,41,12,10,2012,3,6.00,9.30,435.21,273.00,2835.93,69.93
12/10/2012 02:00,None,0,4,41,12,10,2012,4,5.00,13.00,442.22,263.00,2802.38,69.93
12/10/2012 02:30,None,0,4,41,12,10,2012,5,6.00,14.80,451.78,231.00,2735.32,69.93
12/10/2012 03:00,None,0,4,41,12,10,2012,6,6.00,13.00,448.56,262.00,2697.96,69.93
12/10/2012 03:30,None,0,4,41,12,10,2012,7,6.00,7.40,451.33,241.00,2667.05,69.93
12/10/2012 04:00,None,0,4,41,12,10,2012,8,5.00,11.10,450.33,280.00,2658.52,69.93
12/10/2012 04:30,None,0,4,41,12,10,2012,9,5.00,11.10,451.90,265.00,2684.10,69.93
12/10/2012 05:00,None,0,4,41,12,10,2012,10,6.00,16.70,466.02,290.00,2736.04,69.93
12/10/2012 05:30,None,0,4,41,12,10,2012,11,6.00,9.30,481.34,293.00,2791.46,69.93
12/10/2012 06:00,None,0,4,41,12,10,2012,12,6.00,11.10,489.38,318.00,3017.91,37.52
12/10/2012 06:30,None,0,4,41,12,10,2012,13,5.00,9.30,487.41,295.00,3313.02,39.18
12/10/2012 07:00,None,0,4,41,12,10,2012,14,6.00,11.10,480.87,302.00,3858.17,51.20
12/10/2012 07:30,None,0,4,41,12,10,2012,15,5.00,13.00,451.51,303.00,4212.24,52.88
12/10/2012 08:00,None,0,4,41,12,10,2012,16,5.00,14.80,435.85,251.00,4401.95,57.49
12/10/2012 08:30,None,0,4,41,12,10,2012,17,5.00,13.00,424.39,244.00,4457.99,57.49
12/10/2012 09:00,None,0,4,41,12,10,2012,18,6.00,13.00,419.81,234.00,4549.87,81.01
12/10/2012 09:30,None,0,4,41,12,10,2012,19,7.00,11.10,412.61,210.00,4606.87,81.01
12/10/2012 10:00,None,0,4,41,12,10,2012,20,8.00,11.10,444.42,170.00,4599.71,81.01
12/10/2012 10:30,None,0,4,41,12,10,2012,21,9.00,13.00,419.21,168.00,4588.72,81.01
12/10/2012 11:00,None,0,4,41,12,10,2012,22,10.00,16.70,432.73,167.00,4575.97,81.01
12/10/2012 11:30,None,0,4,41,12,10,2012,23,9.00,13.00,441.10,194.00,4546.38,81.01
12/10/2012 12:00,None,0,4,41,12,10,2012,24,10.00,16.70,441.80,209.00,4526.71,81.01
12/10/2012 12:30,None,0,4,41,12,10,2012,25,10.00,11.10,442.47,227.00,4513.23,81.01
12/10/2012 13:00,None,0,4,41,12,10,2012,26,8.00,9.30,444.61,219.00,4430.39,81.01
12/10/2012 13:30,None,0,4,41,12,10,2012,27,8.00,11.10,445.90,254.00,4337.65,76.40
12/10/2012 14:00,None,0,4,41,12,10,2012,28,8.00,5.60,450.43,225.00,4336.83,74.72
12/10/2012 14:30,None,0,4,41,12,10,2012,29,9.00,9.30,447.93,295.00,4311.72,74.93
12/10/2012 15:00,None,0,4,41,12,10,2012,30,10.00,14.80,446.41,274.00,4335.43,76.40
12/10/2012 15:30,None,0,4,41,12,10,2012,31,9.00,20.40,449.65,204.00,4354.74,76.40
12/10/2012 16:00,None,0,4,41,12,10,2012,32,9.00,18.50,448.21,243.00,4411.07,76.40
12/10/2012 16:30,None,0,4,41,12,10,2012,33,10.00,14.80,445.95,238.00,4478.15,81.01
12/10/2012 17:00,None,0,4,41,12,10,2012,34,10.00,11.10,450.02,189.00,4566.65,81.01
12/10/2012 17:30,None,0,4,41,12,10,2012,35,10.00,11.10,444.00,158.00,4610.57,81.68
12/10/2012 18:00,None,0,4,41,12,10,2012,36,9.00,14.80,439.32,140.00,4627.29,100.68
12/10/2012 18:30,None,0,4,41,12,10,2012,37,9.00,13.00,438.78,151.00,4783.11,107.85
12/10/2012 19:00,None,0,4,41,12,10,2012,38,8.00,11.10,418.50,159.00,5009.10,113.79
12/10/2012 19:30,None,0,4,41,12,10,2012,39,8.00,9.30,417.77,132.00,4974.44,113.79
12/10/2012 20:00,None,0,4,41,12,10,2012,40,8.00,7.40,422.90,150.00,4782.63,107.85
12/10/2012 20:30,None,0,4,41,12,10,2012,41,7.00,7.40,422.85,154.00,4655.68,81.01
12/10/2012 21:00,None,0,4,41,12,10,2012,42,7.00,7.40,437.53,175.00,4448.87,57.49
12/10/2012 21:30,None,0,4,41,12,10,2012,43,6.00,5.60,453.75,162.00,4243.80,51.42
12/10/2012 22:00,None,0,4,41,12,10,2012,44,6.00,13.00,477.56,196.00,4012.38,51.42
12/10/2012 22:30,None,0,4,41,12,10,2012,45,6.00,11.10,495.14,204.00,3794.23,51.20
12/10/2012 23:00,None,0,4,41,12,10,2012,46,5.00,9.30,514.86,172.00,3612.76,40.25
12/10/2012 23:30,None,0,4,41,12,10,2012,47,6.00,11.10,545.24,195.00,3448.26,40.25
13/10/2012 00:00,None,0,5,41,13,10,2012,0,6.00,14.80,557.11,192.00,3353.59,40.25
13/10/2012 00:30,None,0,5,41,13,10,2012,1,6.00,18.50,548.08,221.00,3199.37,38.35
13/10/2012 01:00,None,0,5,41,13,10,2012,2,6.00,18.50,547.34,237.00,3072.28,38.35
13/10/2012 01:30,None,0,5,41,13,10,2012,3,6.00,14.80,558.84,210.00,2956.94,38.35
13/10/2012 02:00,None,0,5,41,13,10,2012,4,6.00,18.50,580.40,219.00,2878.40,37.99
13/10/2012 02:30,None,0,5,41,13,10,2012,5,6.00,13.00,594.46,198.00,2788.32,37.99
13/10/2012 03:00,None,0,5,41,13,10,2012,6,6.00,14.80,597.06,194.00,2722.76,36.80
13/10/2012 03:30,None,0,5,41,13,10,2012,7,?,?,590.58,179.00,2681.70,39.18
13/10/2012 04:00,None,0,5,41,13,10,2012,8,6.00,13.00,587.00,195.00,2656.98,38.35
13/10/2012 04:30,None,0,5,41,13,10,2012,9,5.00,14.80,575.12,208.00,2656.05,37.99
13/10/2012 05:00,None,0,5,41,13,10,2012,10,5.00,18.50,600.60,260.00,2676.14,37.99
13/10/2012 05:30,None,0,5,41,13,10,2012,11,5.00,13.00,624.21,264.00,2703.82,37.99
13/10/2012 06:00,None,0,5,41,13,10,2012,12,6.00,13.00,615.32,231.00,2791.39,39.03
13/10/2012 06:30,None,0,5,41,13,10,2012,13,6.00,14.80,614.76,253.00,2853.95,39.03
13/10/2012 07:00,None,0,5,41,13,10,2012,14,5.00,13.00,577.61,223.00,3059.20,39.03
13/10/2012 07:30,None,0,5,41,13,10,2012,15,5.00,13.00,548.75,205.00,3174.37,39.66
13/10/2012 08:00,None,0,5,41,13,10,2012,16,5.00,13.00,546.59,180.00,3380.92,48.21
13/10/2012 08:30,None,0,5,41,13,10,2012,17,5.00,9.30,530.14,164.00,3612.07,50.61
13/10/2012 09:00,None,0,5,41,13,10,2012,18,6.00,13.00,514.11,178.00,3841.64,52.20
13/10/2012 09:30,None,0,5,41,13,10,2012,19,7.00,13.00,506.14,164.00,3977.34,58.60
13/10/2012 10:00,None,0,5,41,13,10,2012,20,7.00,13.00,488.69,129.00,4086.23,66.23
13/10/2012 10:30,None,0,5,41,13,10,2012,21,8.00,18.50,482.48,131.00,4113.28,65.01
13/10/2012 11:00,None,0,5,41,13,10,2012,22,8.00,14.80,477.98,120.00,4130.94,58.60
13/10/2012 11:30,None,0,5,41,13,10,2012,23,9.00,11.10,478.05,128.00,4139.21,68.31
13/10/2012 12:00,None,0,5,41,13,10,2012,24,9.00,14.80,471.46,196.00,4134.56,70.40
13/10/2012 12:30,None,0,5,41,13,10,2012,25,10.00,18.50,456.54,217.00,4109.94,70.29
13/10/2012 13:00,None,0,5,41,13,10,2012,26,10.00,18.50,463.67,214.00,4034.49,67.88
13/10/2012 13:30,None,0,5,41,13,10,2012,27,10.00,13.00,464.93,208.00,3943.64,63.05
13/10/2012 14:00,None,0,5,41,13,10,2012,28,11.00,16.70,458.02,194.00,3860.71,58.60
13/10/2012 14:30,None,0,5,41,13,10,2012,29,12.00,18.50,461.38,199.00,3807.02,58.60
13/10/2012 15:00,None,0,5,41,13,10,2012,30,12.00,16.70,446.88,209.00,3763.00,57.01
13/10/2012 15:30,None,0,5,41,13,10,2012,31,12.00,20.40,456.73,219.00,3767.07,57.01
13/10/2012 16:00,None,0,5,41,13,10,2012,32,10.00,13.00,454.71,252.00,3773.67,57.01
13/10/2012 16:30,None,0,5,41,13,10,2012,33,9.00,9.30,450.29,231.00,3887.46,58.60
13/10/2012 17:00,None,0,5,41,13,10,2012,34,9.00,13.00,450.06,248.00,4008.49,66.48
13/10/2012 17:30,None,0,5,41,13,10,2012,35,9.00,16.70,462.48,253.00,4149.76,70.29
13/10/2012 18:00,None,0,5,41,13,10,2012,36,9.00,13.00,454.18,248.00,4236.14,123.40
13/10/2012 18:30,None,0,5,41,13,10,2012,37,9.00,9.30,450.37,206.00,4420.31,139.35
13/10/2012 19:00,None,0,5,41,13,10,2012,38,9.00,7.40,435.53,189.00,4578.52,193.01
13/10/2012 19:30,None,0,5,41,13,10,2012,39,8.00,7.40,429.94,179.00,4498.62,157.61
13/10/2012 20:00,None,0,5,41,13,10,2012,40,8.00,7.40,434.47,164.00,4343.43,123.40
13/10/2012 20:30,None,0,5,41,13,10,2012,41,8.00,7.40,430.47,151.00,4177.76,63.05
13/10/2012 21:00,None,0,5,41,13,10,2012,42,7.00,11.10,441.38,140.00,3979.39,63.05
13/10/2012 21:30,None,0,5,41,13,10,2012,43,7.00,0.00,459.78,130.00,3803.12,58.77
13/10/2012 22:00,None,0,5,41,13,10,2012,44,7.00,0.00,473.03,123.00,3627.16,52.37
13/10/2012 22:30,None,0,5,41,13,10,2012,45,7.00,5.60,469.48,147.00,3471.30,50.61
13/10/2012 23:00,None,0,5,41,13,10,2012,46,6.00,5.60,476.28,152.00,3319.69,50.61
13/10/2012 23:30,None,0,5,41,13,10,2012,47,6.00,5.60,488.49,158.00,3191.96,50.05
14/10/2012 00:00,None,0,6,41,14,10,2012,0,7.00,7.40,503.45,135.00,3141.44,48.21
14/10/2012 00:30,None,0,6,41,14,10,2012,1,6.00,7.40,517.66,117.00,3034.47,48.21
14/10/2012 01:00,None,0,6,41,14,10,2012,2,6.00,9.30,526.15,145.00,2913.10,39.66
14/10/2012 01:30,None,0,6,41,14,10,2012,3,6.00,9.30,539.27,141.00,2805.93,39.66
14/10/2012 02:00,None,0,6,41,14,10,2012,4,6.00,7.40,556.29,142.00,2739.72,39.03
14/10/2012 02:30,None,0,6,41,14,10,2012,5,6.00,7.40,545.92,122.00,2661.95,36.89
14/10/2012 03:00,None,0,6,41,14,10,2012,6,5.00,11.10,551.38,112.00,2597.55,39.03
14/10/2012 03:30,None,0,6,41,14,10,2012,7,5.00,9.30,519.63,150.00,2553.21,38.14
14/10/2012 04:00,None,0,6,41,14,10,2012,8,5.00,11.10,506.88,159.00,2527.86,38.14
14/10/2012 04:30,None,0,6,41,14,10,2012,9,5.00,11.10,505.08,163.00,2516.64,38.14
14/10/2012 05:00,None,0,6,41,14,10,2012,10,4.00,9.30,528.19,161.00,2527.91,38.14
14/10/2012 05:30,None,0,6,41,14,10,2012,11,4.00,11.10,519.84,178.00,2497.20,38.14
